Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B),%Pengurangan Sampah(B/A),Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahmasuk Landfill (ton/thn),Sampah Organikterolah (ton/thn),Sampah An-Organikterolah (ton/thn),RecoveryPemulung (ton/thn),Energi(MW),Alamat,Kelurahan,Kecamatan,Pengelola,Luas (hektar),Sistem Operasional,Luas Landfill Aktif (m2),Pencatatan,Jembatan Timbang,Penutupan Sampah Zona Aktif,Jml Sumur Pantau,IPL,Jml Uji Lindi,Ada Drainase,Pemanfaatan Gas Metana,Jumlah KK yang memanfaatkan gas Metana,Tahun Awal Operasi,Tahun Akhir Operasi,Ada Data SIPSN,Ada Data TPA
2025,Lampung,Kab. Tanggamus,137029.76,9.32,0.01,2935.04,2.14,2944.36,2.15,0.0,2935.04,2.14,P 1,TPA Kalimiring,TPA Pemda (Non Regional),A,11216.0,10326.36,371.75,73.07,444.82,0.0,Jl. Kalimiring,Kalimiring,Kota Agung Barat,Pemda DATI II,3.72,Control Landfill,7700.0,Manual Book,Tidak Ada,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",22.0,ADA,,,2016.0,,True,True
2025,Lampung,Kab. Tulang Bawang,64245.84,0.0,0.0,9.17,0.01,9.17,0.01,0.0,9.17,0.01,P 1,TPA PANCA MULYA,TPA Pemda (Non Regional),A,6821.85,6811.21,0.0,5.32,5.32,0.0,JALAN PANCA MULYA,PANCA MULYA,BANJAR AGUNG,Pemda DATI II,10.0,Tidak Diketahui,15.0,Manual Book,Tidak Ada,Dua Minggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2011.0,,True,True
2025,Lampung,Kab. Tulang Bawang Barat,,,,,,,,,,,,TPA Penumangan,TPA Pemda (Non Regional),A,10950.0,10767.5,0.0,0.0,182.5,0.0,Penumangan,,,Pemda DATI II,4.0,Open Dumping,6000.0,Manual Book,Tidak Ada,Sebulan Sekali,4.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2014.0,2030.0,False,True
2025,Lampung,Kab. Way Kanan,,,,,,,,,,,,TPA BLAMBANGAN UMPU,TPA Pemda (Non Regional),A,8762.51,7021.98,530.86,0.0,1209.66,0.0,Jl. blambangan umpu,BLAMBANGAN UMPU,BLAMBANGAN UMPU,Pemda DATI II,5.0,Control Landfill,2714.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,2-3x Seminggu,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",12.0,ADA,,,2017.0,,False,True
2025,Lampung,Kota Bandar Lampung,261022.21,0.0,0.0,199.52,0.08,199.52,0.08,0.0,199.52,0.08,P 1,TPA Bakung,TPA Pemda (Non Regional),A,219000.0,219000.0,0.0,0.0,0.0,0.0,Jl. Tulung Buyut,Bakung,Teluk Betung Barat,Pemda DATI II,13.47,Open Dumping,,Manual Book,Ada tapi Rusak,Setahun Sekali,4.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,Untuk Energi Listrik,,,,True,True
2025,Maluku,Kab. Buru,23224.95,1.1,0.0,2193.65,9.45,2194.75,9.45,1.1,2193.65,9.45,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Maluku,Kab. Maluku Barat Daya,13978.92,0.34,0.0,4.86,0.03,5.2,0.04,0.0,4.86,0.03,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Maluku,Kota Ambon,93589.91,0.0,0.0,73134.03,78.14,73134.03,78.14,0.0,7269.78,7.77,P 1,TPA Toisapu,TPA Pemda (Non Regional),A,65864.25,64157.87,0.0,1460.0,246.38,0.0,Dusun Ama Ory,Toisapu,Leitimur Selatan,Pemda DATI II,9.0,Control Landfill,10000.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,2-3x Seminggu,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,,,,,True,True
2025,Maluku,Kota Tual,,,,,,,,,,,,TPA KOTA TUAL,TPA Pemda (Non Regional),A,4624.11,4624.11,0.0,0.0,0.0,0.0,Desa Ohoitel Kota Tual,,,Pemda DATI II,0.0,Open Dumping,768.0,Manual Book,Tidak Ada,Tidak Ditutup,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,2017.0,,False,True
2025,Maluku Utara,Kab. Halmahera Selatan,47187.93,0.0,0.0,109.5,0.23,109.5,0.23,0.0,109.5,0.23,P 1,TPA Marabose,,A,6653.95,5658.96,310.62,554.8,129.58,0.0,Desa Marabose,,,Tidak Diketahui,0.0,Tidak Diketahui,,Manual Book,Tidak Ada,2-3x Seminggu,2.0,,,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Maluku Utara,Kab. Halmahera Tengah,19436.25,0.0,0.0,8750.31,45.02,8750.31,45.02,0.0,1.26,0.01,P 1,TPA WEDA,TPA Pemda (Non Regional),A,8749.05,8749.05,0.0,0.0,0.0,0.0,KILO METER 9,,,Pemda DATI II,0.0,Control Landfill,5600.0,Manual Book,Ada & Berfungsi,Seminggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,,,,,True,True
2025,Maluku Utara,Kab. Halmahera Timur,18336.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA Maba,TPA Pemda (Non Regional),A,3142.65,2649.9,492.75,0.0,0.0,0.0,Jalan Trans Halmahera Ruas Maba-Gotowasi,,,Pemda DATI II,5.0,Tidak Diketahui,3000.0,Manual Book,Tidak Ada,,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Maluku Utara,Kab. Halmahera Utara,52692.53,0.14,0.0,643.5,1.22,643.64,1.22,0.0,643.5,1.22,P 1,TPA TOBELO MARAHAI,TPA Pemda (Non Regional),A,17092.95,16782.7,0.0,0.0,310.25,0.0,DESA GOSOMA KECAMATAN TOBELO,,,Pemda DATI II,5.0,Open Dumping,8034.0,Manual Book,Tidak Ada,Dua Minggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Maluku Utara,Kab. Pulau Morotai,11951.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA Dahegila,TPA Pemda (Non Regional),A,843.15,843.15,0.0,0.0,0.0,0.0,Desa Dahegila,Dahegila,Morotai Selatan,Pemda DATI II,3.8,Open Dumping,5000.0,Manual Book,Tidak Ada,Tidak Ditutup,,,,ADA,Tidak ada. Gas Metana dibakar.,,2017.0,,True,True
2025,Nusa Tenggara Barat,Kab. Lombok Barat,111362.52,0.0,0.0,33726.49,30.29,33726.49,30.29,0.0,4143.24,3.72,P 1,TPA Kebun Kongok,TPA Regional,A,33941.35,27185.2,1697.25,4380.0,678.9,0.0,Kebon Kongok Desa Suka Makmur Gerung,,,Pemda DATI I,99999.99,Sanitary Landfill,17000.0,Manual Book,Ada & Berfungsi,Setiap Hari,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",,TIDAK ADA,,,1993.0,,True,True
2025,Nusa Tenggara Barat,Kab. Sumbawa Barat,23407.74,0.0,0.0,3154.26,13.48,3154.26,13.48,0.0,3154.26,13.48,P 1,TPA Batu Putih,TPA Pemda (Non Regional),A,14965.0,14800.75,0.0,0.0,164.25,0.0,Desa Batu Putih Kecamatan Taliwang,,,Pemda DATI II,5.0,Control Landfill,5.0,Manual Book,Tidak Ada,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Alor,32850.0,0.0,0.0,6737.17,20.51,6737.17,20.51,0.0,6737.17,20.51,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Belu,33789.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA LELOWAI,TPA Regional,A,15176.7,14939.45,109.5,73.0,54.75,0.0,DESA DEROKFATURENE,,,Pemda DATI I,0.0,Tidak Diketahui,450.0,Manual Book,Tidak Ada,Seminggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Ende,41093.45,0.0,0.0,12.0,0.03,12.0,0.03,0.0,12.0,0.03,P 1,TPA RATE,TPA Pemda (Non Regional),A,10950.0,10950.0,0.0,0.0,0.0,0.0,Kelurahan Tanjung,,,Pemda DATI II,0.3,Open Dumping,3000.0,Manual Book,Tidak Ada,Dua Minggu Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Flores Timur,43397.04,0.0,0.0,76.11,0.18,76.11,0.18,0.0,76.11,0.18,P 1,TPA RIANGKOLI,TPA Pemda (Non Regional),A,6504.3,6504.3,0.0,0.0,0.0,0.0,Desa Sinamalaka Kec. Tanjung Bunga,,,Pemda DATI II,5.0,Tidak Diketahui,4800.0,Manual Book,Tidak Ada,Setahun Sekali,,,2.0,ADA,Tidak ada. Gas Metana dibakar.,,2018.0,2038.0,True,True
2025,Nusa Tenggara Timur,Kab. Kupang,56970.66,0.48,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Lembata,20928.37,1.87,0.01,2521.79,12.05,2523.66,12.06,0.0,73.0,0.35,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Malaka,28252.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Manggarai,51076.06,0.0,0.0,1371.54,2.69,1371.54,2.69,0.0,1371.54,2.69,P 1,TPA Mahima,TPA Pemda (Non Regional),A,843.15,843.15,0.0,0.0,0.0,0.0,Kelurahan Wangkung Kecamatan Reok,,,Pemda DATI II,2.38,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2023.0,,True,True
2025,Nusa Tenggara Timur,Kab. Manggarai,51076.06,0.0,0.0,1371.54,2.69,1371.54,2.69,0.0,1371.54,2.69,P 1,TPA open Dumping,TPA Pemda (Non Regional),A,8551.95,8197.53,0.0,0.0,354.42,0.0,Ncolang,,,Pemda DATI II,0.0,Tidak Diketahui,,Manual Book,Tidak Ada,Setahun Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Manggarai Barat,53768.7,0.0,0.0,2206.31,4.1,2206.31,4.1,0.0,2206.31,4.1,P 1,TPA Labuan Bajo Warloka,TPA Pemda (Non Regional),A,9473.57,7648.57,0.0,1460.0,365.0,0.0,Warloka,,,Pemda DATI II,5.0,Open Dumping,13430.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Setahun Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",11.0,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Nusa Tenggara Timur,Kab. Manggarai Timur,36449.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Nagekeo,24010.72,1106.59,4.61,724.92,3.02,1831.51,7.63,1106.59,724.92,7.63,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Ngada,44479.48,0.0,0.0,7847.5,17.64,7847.5,17.64,0.0,0.0,0.0,P 1,TPA KOTA BAJAWA,TPA Pemda (Non Regional),A,6197.7,6197.7,0.0,0.0,0.0,0.0,"DESA NARU, KECAMATAN BAJAWA",,,Pemda DATI II,4.9,Control Landfill,9000.0,Manual Book,Tidak Ada,Seminggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2019.0,,True,True
2025,Nusa Tenggara Timur,Kab. Rote Ndao,21976.07,0.0,0.0,361.39,1.64,361.39,1.64,0.0,361.39,1.64,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Sabu Raijua,13838.9,2044.0,14.77,0.0,0.0,2044.0,14.77,2044.0,0.0,14.77,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Sikka,50884.07,0.0,0.0,1564.03,3.07,1564.03,3.07,0.0,1564.03,3.07,P 1,TPA Wairii,TPA Pemda (Non Regional),A,11804.1,9468.1,912.5,1095.0,328.5,0.0,Wiarii Desa Kolisia Kecamatan Magepanda,,,Pemda DATI II,5.0,Tidak Diketahui,2.0,Manual Book,Tidak Ada,Seminggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Sumba Barat,22631.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kab. Sumba Barat Daya,60000.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA Ramadana,TPA Pemda (Non Regional),A,1825.0,1825.0,0.0,0.0,0.0,0.0,Desa Ramadana,,,Pemda DATI II,4.98,Open Dumping,,Manual Book,Tidak Ada,Dua Minggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,,,True,True
2025,Nusa Tenggara Timur,Kab. Sumba Tengah,13483.68,7.67,0.06,251.85,1.87,259.52,1.92,7.67,251.85,1.92,P 1,TPSS Watugaigal,TPA Pemda (Non Regional),A,328.5,0.0,0.0,328.5,0.0,0.0,Watugaigal,,,Pemda DATI II,0.12,Open Dumping,1200.0,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2013.0,,True,True
2025,Nusa Tenggara Timur,Kab. Sumba Timur,38658.76,0.0,0.0,80.99,0.21,80.99,0.21,0.0,80.99,0.21,P 1,TPA Laindeha,TPA Pemda (Non Regional),A,12045.0,11132.5,0.0,547.5,365.0,0.0,Jalan Waingapu - Tanarara,Watumbaka,Pandawai,Pemda DATI II,9.0,Open Dumping,21700.0,Manual Book,Tidak Ada,Tidak Ditutup,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,2013.0,2033.0,True,True
2025,Nusa Tenggara Timur,Kab. Timor Tengah Utara,40019.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Nusa Tenggara Timur,Kota Kupang,86651.18,0.0,0.0,7529.76,8.69,7529.76,8.69,0.0,7529.76,8.69,P 1,TPA ALak,TPA Pemda (Non Regional),A,55866.75,55246.25,109.5,0.0,511.0,0.0,RT/RW 021/08,,,Pemda DATI II,9.14,Open Dumping,89590.0,Manual Book,Tidak Ada,Seminggu Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,,,True,True
2025,Papua,Kab. Keerom,9502.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Papua,Kota Jayapura,88709.45,42.62,0.05,1068.9,1.2,1111.52,1.25,0.0,1068.9,1.2,P 1,TPA Koya Koso,,A,63648.7,63648.7,0.0,0.0,0.0,0.0,Jalan Jayapura-Keerom,,,Tidak Diketahui,0.0,Tidak Diketahui,15540.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Sebulan Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Papua Barat,Kab. Fak Fak,,,,,,,,,,,,TPA KADAMBER,TPA Pemda (Non Regional),A,5781.6,5781.6,0.0,0.0,0.0,0.0,KEL. WAGOM UTARA,,,Pemda DATI II,0.0,Open Dumping,2.44,Manual Book,Ada tapi Rusak,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,,,False,True
2025,Papua Barat,Kab. Manokwari,53290.0,0.0,0.0,1460.0,2.74,1460.0,2.74,0.0,1460.0,2.74,P 1,TPA Sowi Gunung,TPA Pemda (Non Regional),A,38825.05,31525.05,0.0,0.0,7300.0,0.0,TPA Sowi Gunung Kampung Maisepi,Sowi,Manokwari Selatan,Pemda DATI II,51.6,Open Dumping,12000.0,Manual Book,Tidak Ada,Dua Minggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,2009.0,,True,True
2025,Papua Barat,Kab. Teluk Bintuni,13295.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA Tisai,TPA Pemda (Non Regional),A,11081.4,11081.4,0.0,0.0,0.0,0.0,"Jalan Poros SPBU, Tisai",,,Pemda DATI II,1.0,Tidak Diketahui,10.0,Manual Book,Tidak Ada,Tidak Ditutup,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,,,True,True
2025,Papua Barat,Kab. Teluk Wondama,,,,,,,,,,,,TPA SIKAMA,TPA Pemda (Non Regional),A,2168.1,2168.1,0.0,0.0,0.0,0.0,KAMPUNG SENDERAWOI,,,Pemda DATI II,5.0,Open Dumping,,Manual Book,Tidak Ada,Sebulan Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,2018.0,,False,True
2025,Papua Barat Daya,Kab. Sorong,18931.67,45.98,0.24,2460.96,13.0,2506.94,13.24,40.15,2460.96,13.21,P 1,TPA Mariat Gunung,TPA Pemda (Non Regional),A,6084.55,5945.85,21.9,51.1,65.7,0.0,Jalan Klamono Km 32,,,Pemda DATI II,8.7,Open Dumping,8267.0,Manual Book,Tidak Ada,Seminggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",3.0,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Papua Barat Daya,Kab. Tambrauw,5938.11,0.0,0.0,63.88,1.08,63.88,1.08,0.0,63.88,1.08,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Papua Selatan,Kab. Asmat,17651.69,0.0,0.0,2.92,0.02,2.92,0.02,0.0,2.92,0.02,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Papua Selatan,Kab. Boven Digoel,10511.56,3.65,0.03,1.87,0.02,5.52,0.05,3.65,1.87,0.05,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Papua Tengah,Kab. Mimika,58553.12,0.0,0.0,612.09,1.05,612.09,1.05,0.0,612.09,1.05,P 1,TPA IWAKA,TPA Pemda (Non Regional),A,32926.65,32926.65,0.0,0.0,0.0,0.0,IWAKA,,,Pemda DATI II,11.34,Tidak Diketahui,20000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),,,,,,TIDAK ADA,,,,,True,True
2025,Riau,Kab. Siak,72380.96,9.09,0.01,6284.14,8.68,6293.22,8.69,7.3,440.49,0.62,P 1,TPA Tualang,TPA Pemda (Non Regional),A,19126.0,18531.05,0.0,576.7,18.25,0.0,Jl. Raya Perawang-Minas Km. 11 03/04,Kampung Perawang Barat,Tualang,Pemda DATI II,10.0,Open Dumping,30000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,3-4 Bulan Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,,,2013.0,2043.0,True,True
2025,Riau,Kab. Siak,72380.96,9.09,0.01,6284.14,8.68,6293.22,8.69,7.3,440.49,0.62,P 1,TPA Buantan Besar/Siak,TPA Pemda (Non Regional),A,6555.4,5971.4,379.6,204.4,0.0,0.0,Jl. Raya Siak-Bungaraya 001/002,Buantan Besar,Siak,Pemda DATI II,4.0,Open Dumping,30000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,3-4 Bulan Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Untuk Bahan Bakar,,2001.0,2030.0,True,True
2025,Riau,Kota Dumai,64834.22,2.72,0.0,17978.67,27.73,17981.39,27.73,0.0,17978.67,27.73,P 1,TPA Mekar Sari,TPA Pemda (Non Regional),A,44749.0,44128.5,0.0,0.0,620.5,0.0,Jalan Sentosa,Mekar Sari,Dumai Selatan,Pemda DATI II,12.0,Open Dumping,14800.0,Manual Book,Ada tapi Rusak,Dua Minggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",1.0,ADA,,,2012.0,,True,True
2025,Riau,Kota Pekanbaru,383556.27,134.22,0.03,14458.0,3.77,14592.22,3.8,132.88,14458.0,3.8,P 1,TPA- 2 Muara Fajar,TPA Pemda (Non Regional),A,271946.9,257346.9,0.0,0.0,14600.0,0.0,Jl Lele Rt 4 / Rw 4,Muara Fajar Timur,Rumbai,Pemda DATI II,5.0,Open Dumping,25000.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada tapi Rusak,Dua Minggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2019.0,,True,True
2025,Sulawesi Barat,Kab. Majene,39716.75,3.12,0.01,230.44,0.58,233.56,0.59,0.0,230.44,0.58,P 1,TPA Moluku,TPA Pemda (Non Regional),A,9913.04,9586.0,0.0,24.09,302.95,0.0,Moloku,Totoli,Banggae,Pemda DATI II,3.35,Open Dumping,13216.0,Manual Book,Tidak Ada,Dua Minggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,Tidak ada. Gas Metana dibakar.,,2019.0,2029.0,True,True
2025,Sulawesi Barat,Kab. Mamuju,52629.72,0.0,0.0,3397.06,6.45,3397.06,6.45,0.0,3397.06,6.45,P 1,TPA Adi Adi,TPA Pemda (Non Regional),A,9750.98,9696.96,0.0,0.0,54.02,0.0,Jl. Poros Mamuju Majene,,,Pemda DATI II,0.0,Open Dumping,8411.36,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Sebulan Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Sulawesi Barat,Kab. Mamuju Tengah,52295.01,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,P 1,TPA TABOLANG,TPA Pemda (Non Regional),A,7300.0,7290.88,0.0,0.0,9.13,0.0,Desa Tabolang Kec. Topoyo Kab. Mamuju Tengah,,,Pemda DATI II,2.0,Tidak Diketahui,20000.0,Manual Book,Ada tapi Rusak,2-3x Seminggu,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,2017.0,,True,True
