Provinsi,Kabupaten/Kota,rasio_pengelolaan,rasio_pengurangan,rasio_penanganan,recycling_rate,Luas (hektar),Jml Sumur Pantau,utilisasi_tpa,efisiensi_landfill,rasio_recovery_pemulung,rasio_organik_terolah,sampah_per_hektar,proporsi_landfill_aktif,usia_operasi_tpa,skor_penutupan,skor_jembatan,skor_drainase,skor_infrastruktur,Jenis_TPA Pemda (Non Regional),Jenis_TPA Regional,Jenis_nan,Pengelola_Lainnya,Pengelola_Pemda DATI I,Pengelola_Pemda DATI II,Pengelola_Swasta,Pengelola_Tidak Diketahui,Pengelola_nan,Sistem Operasional_Control Landfill,Sistem Operasional_Open Dumping,Sistem Operasional_Sanitary Landfill,Sistem Operasional_Tidak Diketahui,Sistem Operasional_nan,Ada Data SIPSN,Ada Data TPA,P1/P2,Status
Kalimantan Selatan,Kab. Tabalong,0.6559086063155817,0.0,0.6559086063155817,0.009153063003742915,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Selatan,Kab. Tanah Bumbu,0.8522269119271215,0.0032825638571688707,0.8489443480699527,0.15062024492436094,5.5,2.0,0.4694805998010433,0.9997872883519101,0.00021271164808984942,0.0,6197.036363636363,0.36363636363636365,14.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Tanah Bumbu,0.8522269119271215,0.0032825638571688707,0.8489443480699527,0.15062024492436094,12.0,2.0,0.23584637970300862,1.0,0.0,0.0,1426.8458333333335,0.16666666666666666,4.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Tanah Laut,0.3215118950583432,0.010059927661569193,0.311451967396774,0.0004780211221994973,13.0,2.0,0.3110313606673997,0.9933492718974135,0.004629726116716735,0.0020215974490357964,1291.819230769231,,18.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Tapin,0.13657775204364572,0.00013774154220177876,0.13644001050144394,0.13651877133105803,8.0,4.0,0.6175899186138094,1.0,0.0,0.0,2146.565,0.0075,12.0,2.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kota Banjarmasin,0.6728230938786594,0.00020328592961117045,0.6726198079490482,0.10314547803624989,0.0,,0.4890767253685167,1.0,0.0,0.0,,1.0,,1.0,,0.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Barito Selatan,0.030706300526320035,0.0,0.030706300526320035,0.030706300526320035,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Tengah,Kab. Barito Timur,0.01568431521510673,0.0,0.01568431521510673,0.01568431521510673,2.2,,0.29250675455910724,0.9787545787545787,0.021245421245421243,0.0,2264.6590909090905,0.2727272727272727,17.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Barito Utara,,,,,5.0,2.0,,1.0,0.0,0.0,1349.04,0.24,8.0,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Kalimantan Tengah,Kab. Kapuas,0.11823314483838239,0.0,0.11823314483838239,0.013941917910119814,11.5,2.0,0.10376121623506437,0.9775523657420081,0.0192669594049646,0.003181902438844744,708.3539130434782,0.2151304347826087,9.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Katingan,0.120060527128048,0.11329074853387337,0.006769778594174641,0.120060527128048,100.0,,0.12914863023495668,0.9574473046073494,0.04255269539265063,0.0,34.3104,0.25,6.0,3.0,0.0,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Kotawaringin Barat,0.7983073941496455,4.224054712746841e-05,0.7982651536025179,0.10531285325595174,3.0,4.0,0.7326991050816928,0.9862934362934362,0.0,0.0011583011583011582,12604.666666666666,1.0,12.0,7.0,2.0,1.0,10.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Kotawaringin Timur,0.1238352530576857,0.0005000842217735107,0.1233351688359122,0.1233351688359122,64.7,2.0,0.3491715289996942,0.8700116686114353,0.12298716452742123,0.007001166861143524,483.4698608964451,0.009891808346213293,28.0,2.0,1.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Murung Raya,0.2914529797721741,0.00020103063468810052,0.291251949137486,0.0018101574255029403,7.0,2.0,0.28964282234667116,0.985,0.015,0.0,938.5714285714286,0.2857142857142857,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Pulang Pisau,0.04066020226506572,0.0,0.04066020226506572,0.04066020226506572,6.43,,0.05860497708420136,0.9764094543151309,0.007077163705460726,0.016513381979408364,240.62674961119754,0.20295489891135304,15.0,2.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Tengah,Kab. Seruyan,0.0007402964580822455,0.0,0.0007402964580822455,0.0007402964580822455,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Tengah,Kab. Sukamara,0.5183279408648596,0.0,0.5183279408648596,0.0630969747844371,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Tengah,Kota Palangkaraya,0.9788654674063351,0.10262983584330843,0.8762356315630266,0.2761888058532475,10.0,1.0,0.7011533911671924,1.0,0.0,0.0,4153.7,0.000343,25.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Berau,0.11829415397505859,0.0031563189581384596,0.11513783501692013,0.11642102069782476,11.35,2.0,0.5551410493013446,1.0,0.0,0.0,2708.5894273127756,0.0881057268722467,13.0,1.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Barat,0.013251389063697615,0.0,0.013251389063697615,0.013251389063697615,15.0,2.0,0.4427566255971152,0.977673829147763,0.02232617085223697,0.0,757.4966666666667,4.6666666666666665e-05,12.0,0.0,,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,3.0,,0.05389310593809784,0.9296105114969497,0.07038948850305021,0.0,2592.7166666666667,0.06666666666666667,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,10.0,,0.06069613057317448,0.9375,0.0625,0.0,876.0,0.1,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,40.0,,0.04992256739643602,0.0,0.0,0.0,180.1275,0.005,6.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,36.0,,0.12897927746799578,1.0,0.0,0.0,517.0833333333334,0.08333333333333333,5.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,4.38,,0.12161987163599836,0.9688084840923269,0.031191515907673117,0.0,4007.4999999999995,0.684931506849315,5.0,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Kartanegara,0.1633384146711139,0.0004013150551139573,0.16293709961599995,0.15939018680758518,5.0,1.0,0.15426933187348515,0.8770491803278688,0.12295081967213115,0.0,4453.0,0.27,32.0,1.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Kutai Timur,0.08072631893293013,0.006548210349159836,0.07417810858377029,0.08072631893293013,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Timur,Kab. Mahakam Ulu,0.011604528582357459,0.011604528582357459,0.0,0.011604528582357459,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Timur,Kab. Paser,0.8415565148056579,0.00021237011025298963,0.8413441446954049,0.09689482423702726,6.0,1.0,0.13445356786058263,0.9849200156997098,0.01507998430029032,0.0,1048.8516666666667,0.05906666666666667,14.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Paser,0.8415565148056579,0.00021237011025298963,0.8413441446954049,0.09689482423702726,22.2,1.0,0.6152077936839334,0.9920141969831412,0.007985803016858917,0.0,1297.0653153153153,4.9549549549549546e-05,15.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Timur,Kab. Penajam Paser Utara,0.6722143406192348,0.0016640600428377754,0.6705502805763971,0.16077187633599002,18.9,4.0,0.5154644583948668,0.9904743760716327,0.0019051247856734618,0.007620499142693847,1013.6957671957672,0.061158730158730155,13.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Timur,Kota Balikpapan,0.9940295835840408,0.0040952038487998745,0.989934379735241,0.29402935499048555,0.0,1.0,0.7019742830262526,0.9116586488685826,0.08759463579752462,0.0007467861260177695,,1.0,,7.0,2.0,1.0,10.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Kalimantan Timur,Kota Bontang,0.9973223086772084,0.004924795300142922,0.9923975133770654,0.23866461726328708,15.0,2.0,0.6718985180808714,0.9871012101210122,0.0028602860286028606,0.0009625962596259627,1769.52,0.16666666666666666,17.0,7.0,2.0,1.0,10.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Kalimantan Timur,Kota Samarinda,0.08190543083845878,0.0008679504040250356,0.08103748043443373,0.08189776092805917,30.0,,0.7497381184125786,0.9998355397124614,0.0,5.3207740086027524e-05,5995.368333333333,0.07742,12.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Utara,Kab. Bulungan,0.00022254519752876135,0.0,0.00022254519752876135,0.00022254519752876135,0.0,,0.9810231666685238,0.9928926794598436,0.007107320540156361,0.0,,,5.0,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Utara,Kab. Malinau,,,,,1124.0,,,0.9926086189664295,0.007391381033570462,0.0,7.5662811387900355,0.0006227758007117438,11.0,1.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Kalimantan Utara,Kab. Nunukan,0.7480058429818366,2.0354649840156135e-05,0.7479854883319964,0.20170260659251188,4.0,,0.1966618374262144,1.0,0.0,0.0,821.25,,1.0,4.0,0.0,1.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Utara,Kab. Nunukan,0.7480058429818366,2.0354649840156135e-05,0.7479854883319964,0.20170260659251188,10.6,3.0,0.48072893593074634,1.0,0.0,0.0,757.5471698113208,0.06037735849056604,12.0,7.0,1.0,1.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Utara,Kab. Tana Tidung,0.648643580306327,0.0,0.648643580306327,0.007205167657405463,16.0,,0.6414406720304384,1.0,0.0,0.0,177.438125,0.01875,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Utara,Kota Tarakan,,,,,50.0,2.0,,0.9809008305020201,0.019068962221591663,2.9959675762028063e-05,807.7524000000001,0.01,1.0,1.0,,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Kepulauan Bangka Belitung,Kab. Bangka Barat,0.2568639505859352,0.0005538192891724733,0.2563101312967627,0.017116174462770275,4.2,2.0,0.23969649076832342,0.9838095238095238,0.0,0.0019047619047619048,1825.0,2.380952380952381e-05,13.0,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kepulauan Bangka Belitung,Kab. Bangka Selatan,,,,,15.0,3.0,,0.9182207492958956,0.05479728920645401,0.026981961497650447,963.162,0.12,15.0,3.0,1.0,1.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Kepulauan Bangka Belitung,Kab. Bangka Tengah,0.1942728032524471,3.1400658233347024e-05,0.19424140259421377,0.19424140259421377,40.0,2.0,0.5524558620070923,0.9993700776633557,0.000629922336644343,0.0,584.99275,0.0125,15.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kepulauan Bangka Belitung,Kab. Belitung Timur,0.3097744189881551,0.0,0.3097744189881551,0.00020884737444214747,12.0,3.0,0.6195100668053123,0.9690211173759614,0.0,0.03097888262403861,998.6641666666666,0.06666666666666667,11.0,2.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kepulauan Riau,Kab. Bintan,0.8775733260437578,0.011826692180181375,0.8657466338635764,0.06879813121788377,5.0,2.0,0.7371367062347041,0.8091152741368471,0.0,0.11393624439917517,3203.546,0.24,13.0,4.0,0.0,1.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kepulauan Riau,Kab. Lingga,0.06645643246275452,0.000500779378206103,0.06595565308454843,0.06595565308454843,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kepulauan Riau,Kab. Natuna,,,,,25.0,,,1.0,0.0,0.0,178.412,0.02,,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Kepulauan Riau,Kota Tanjung Pinang,0.8841392778669995,0.0002276459494214965,0.883911631917578,0.2463085259555904,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Lampung,Kab. Lampung Barat,0.32713152549345625,2.1426673637477822e-07,0.3271313112267199,0.0471489668057972,2.0,3.0,0.2748206587416543,0.9810753073810434,0.014228799089356857,0.0046958935295998,6413.05,0.75,16.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Lampung,Kab. Lampung Selatan,0.0004543692873475696,8.077988412301232e-07,0.00045356148850633955,0.00045356148850633955,0.0,,0.13460387213106292,1.0,0.0,0.0,,1.0,,1.0,0.0,1.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,P 1,A
Lampung,Kab. Lampung Selatan,0.0004543692873475696,8.077988412301232e-07,0.00045356148850633955,0.00045356148850633955,0.0,5.0,0.4015041214423705,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,P 1,A
Lampung,Kab. Lampung Tengah,,,,,0.0,1.0,,0.9475,0.0025,0.025,,1.0,,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Lampung,Kab. Lampung Utara,0.0008370724665302803,0.0008370724665302803,0.0,0.0,6.0,5.0,0.36891710782693676,0.8094266360726013,1.3739849686044436e-06,0.0,6065.083333333333,6.666666666666667e-05,,2.0,1.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Lampung,Kab. Mesuji,0.0008754607891557419,0.0008754607891557419,0.0,0.0,32.0,1.0,0.027055613099117155,1.0,0.0,0.0,30.1125,0.0715,10.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Lampung,Kab. Pesawaran,0.06407979127541971,0.0004527505828206853,0.06362704069259903,0.06362704069259903,17.0,1.0,0.15467611245821422,0.9354838709677419,0.06451612903225806,0.0,665.5882352941177,0.08823529411764706,14.0,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Lampung,Kab. Pesisir Barat,0.0026557361535003666,0.0004968415075590887,0.002158894645941278,0.002158894645941278,3.5,2.0,0.08635578583765112,1.0,0.0,0.0,625.7142857142857,0.7142857142857143,,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Lampung,Kab. Pringsewu,0.10757145655082026,0.00011301738558452468,0.10745843916523573,0.10745843916523573,5.0,1.0,0.23496684002158108,1.0,0.0,0.0,3052.02,0.1242,,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Lampung,Kab. Tanggamus,0.0214870112886427,6.801442256047153e-05,0.021418996866082226,0.021418996866082226,3.72,2.0,0.08185083298693656,0.9206811697574894,0.03965941512125535,0.033144614835948646,3015.05376344086,0.20698924731182797,9.0,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Lampung,Kab. Tulang Bawang,0.00014273297695228205,0.0,0.00014273297695228205,0.00014273297695228205,10.0,,0.10618352877011182,0.9984403057821558,0.0007798471089220666,0.0,682.1850000000001,0.00015,14.0,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Lampung,Kab. Tulang Bawang Barat,,,,,4.0,4.0,,0.9833333333333333,0.016666666666666666,0.0,2737.5,0.15,11.0,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Lampung,Kab. Way Kanan,,,,,5.0,3.0,,0.8013662751882736,0.1380494858208436,0.060583097765366314,1752.502,0.05428,8.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Lampung,Kota Bandar Lampung,0.0007643793989791138,0.0,0.0007643793989791138,0.0007643793989791138,13.47,4.0,0.8390090636348532,1.0,0.0,0.0,16258.351893095767,,,0.0,1.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Maluku,Kab. Buru,0.09449966523071093,4.736285761648572e-05,0.09445230237309446,0.09449966523071093,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Maluku,Kab. Maluku Barat Daya,0.0003719886800983195,2.432233677565935e-05,0.0003476663433226601,0.0003476663433226601,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Maluku,Kota Ambon,0.78143071192183,0.0,0.78143071192183,0.07767696325383794,9.0,2.0,0.7037537486679921,0.9740924704980319,0.003740724292768839,0.0,7318.25,0.1111111111111111,,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Maluku,Kota Tual,,,,,0.0,,,1.0,0.0,0.0,,1.0,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Maluku Utara,Kab. Halmahera Selatan,0.002320508655497285,0.0,0.002320508655497285,0.002320508655497285,0.0,2.0,0.14100957596571834,0.8504662643993418,0.019474146935279046,0.04668204600275025,,,,4.0,0.0,1.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,P 1,A
Maluku Utara,Kab. Halmahera Tengah,0.4502056723905074,0.0,0.4502056723905074,6.482732008489292e-05,0.0,,0.4501408450704225,1.0,0.0,0.0,,1.0,,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Maluku Utara,Kab. Halmahera Timur,0.0,0.0,0.0,0.0,5.0,2.0,0.17138935184377238,0.8432055749128919,0.0,0.156794425087108,628.53,0.06,,,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Maluku Utara,Kab. Halmahera Utara,0.012215014158553405,2.6569230970689774e-06,0.012212357235456335,0.012212357235456335,5.0,1.0,0.32439038322889413,0.9818492419389281,0.018150758061071963,0.0,3418.59,0.16068,,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Maluku Utara,Kab. Pulau Morotai,0.0,0.0,0.0,0.0,3.8,,0.07054727583679453,1.0,0.0,0.0,221.88157894736844,0.13157894736842105,8.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Barat,Kab. Lombok Barat,0.3028531502340284,0.0,0.3028531502340284,0.03720497704254537,99999.99,,0.3047825246770637,0.800946338315948,0.02000215076889988,0.050005376922249704,0.3394135339413534,1.700000170000017e-05,32.0,7.0,2.0,0.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,P 1,A
Nusa Tenggara Barat,Kab. Sumbawa Barat,0.13475286379633403,0.0,0.13475286379633403,0.13475286379633403,5.0,2.0,0.6393184476587658,0.9890243902439024,0.01097560975609756,0.0,2993.0,0.0001,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Alor,0.2050888888888889,0.0,0.2050888888888889,0.2050888888888889,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Belu,0.0,0.0,0.0,0.0,0.0,,0.4491600390303729,0.9843674843674843,0.0036075036075036075,0.007215007215007215,,1.0,,3.0,0.0,1.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Ende,0.00029201734096309754,0.0,0.00029201734096309754,0.00029201734096309754,0.3,,0.26646582362882654,1.0,0.0,0.0,36500.0,1.0,,2.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Flores Timur,0.0017538062503802102,0.0,0.0017538062503802102,0.0017538062503802102,5.0,,0.1498788857488898,1.0,0.0,0.0,1300.8600000000001,0.096,7.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Kupang,8.425389489958514e-06,8.425389489958514e-06,0.0,8.425389489958514e-06,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Lembata,0.1205855974449993,8.935239581486758e-05,0.12049624504918444,0.003488088178869162,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Malaka,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Manggarai,0.026852893508230665,0.0,0.026852893508230665,0.026852893508230665,2.38,,0.016507733760199983,1.0,0.0,0.0,354.2647058823529,,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Manggarai,0.026852893508230665,0.0,0.026852893508230665,0.026852893508230665,0.0,,0.16743558528202843,0.9585568203743006,0.0414431796256994,0.0,,,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Manggarai Barat,0.04103335211749587,0.0,0.04103335211749587,0.04103335211749587,5.0,1.0,0.17619116698004603,0.8073587887142861,0.03852824225714277,0.0,1894.714,0.2686,,0.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Manggarai Timur,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Nagekeo,0.07627884544903275,0.04608733099215683,0.030191514456875925,0.07627884544903275,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Ngada,0.17642967049075212,0.0,0.17642967049075212,0.0,4.9,,0.1393384095317661,1.0,0.0,0.0,1264.8367346938774,0.1836734693877551,6.0,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Rote Ndao,0.016444705536522226,0.0,0.016444705536522226,0.016444705536522226,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Sabu Raijua,0.14769960040176605,0.14769960040176605,0.0,0.14769960040176605,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Sikka,0.030737124605008992,0.0,0.030737124605008992,0.030737124605008992,5.0,,0.23198026415732861,0.8021026592455164,0.027829313543599257,0.07730364873222016,2360.82,4e-05,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Sumba Barat,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Nusa Tenggara Timur,Kab. Sumba Barat Daya,0.0,0.0,0.0,0.0,4.98,1.0,0.030416306740370238,1.0,0.0,0.0,366.46586345381525,,,2.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Sumba Tengah,0.01924697115327566,0.0005688358074353589,0.018678135345840303,0.01924697115327566,0.12,,0.024362785233704744,0.0,0.0,0.0,2737.5,1.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Sumba Timur,0.002094997356355972,0.0,0.002094997356355972,0.002094997356355972,9.0,,0.31157233185958366,0.9242424242424242,0.030303030303030304,0.0,1338.3333333333333,0.2411111111111111,12.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Nusa Tenggara Timur,Kab. Timor Tengah Utara,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
